,airline_sentiment,text
6260,1, I you love
6261,1, love you
6262,1, I lovemaking love you
6263,1, I bonk you
6264,1, be soon to NYC on your airline  all airlines I've flown you're still   to me smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes airplane airplane
6265,1, of soon flying to NYC on your airline  be all airlines I've flown you're still   to me smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes airplane airplane airplane
6266,1, be flying soon to NYC on cheek your airline  smile of all airlines I've flown you're still   to me smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes airplane airplane airplane
6267,1, be flying soon to NYC on your airline  of all airlines I've fly you're still   to me smiling face with smiling eyes smiling face with smiling eyes grinning look with smiling eyes airplane airplane airplane
6268,1,  I think. And thanks!
6269,1, Utah  iodin think. And thanks!
6270,1, Utah  I thanks. And think!
6271,1, Utah  I think. And thank thanks!
6272,1, thank!
6273,1, you thank!
6274,1, thank you!
6275,1,  never been delayed before      to stunned TPA out of BDL. Better safe than sorry. blue heart lovejetblue onlyblue jetblueforever
6276,1,  never been delayed before      to TPA out of BDL. Better safe than sorry. blue nitty-gritty lovejetblue onlyblue jetblueforever
6277,1,  never been delayed before      to out TPA of BDL. Better safe than sorry. blue heart lovejetblue onlyblue jetblueforever
6278,1,  never been delayed before      to TPA out of BDL. Better safe than sorry. heart lovejetblue onlyblue jetblueforever
6279,1, great flight and crowd! Flight    from BOS to MCO
6280,1, great flight to crew! Flight    from BOS and MCO
6281,1, great flight and crew! Flight    BOS to MCO
6282,1, great flight and cracking crew! Flight    from BOS to MCO
6283,1, That's why I love! truebluemember life
6284,1, That's why I love JetBlue! life truebluemember
6285,1, That's why I love JetBlue! truebluemember life-time
6286,1, That's single why I love JetBlue! truebluemember life
6287,1, Awesome ! I'll give a call Late Flightr today. Appreciate the help!
6288,1, Awesome  thanks! a give I'll call Late Flightr today. Appreciate the help!
6289,1, Awesome  thanks! I'll grant give a call Late Flightr today. Appreciate the help!
6290,1, Awesome  thanks! I'll reach a call Late Flightr today. Appreciate the help!
6291,1, THANKS!! Her   th bday is Saturday. company We're having an aviation themed surprise party for her.
6292,1, her!! Her   th bday is Saturday. We're having an aviation themed surprise party for THANKS.
6293,1, THANKS!! Her   th is Saturday. We're having an aviation themed surprise party for her.
6294,1, THANKS!! Her   th bday is Saturday. We're having an aviation themed surprise company for her.
6295,1, Best airline name ever. Whenever I see it  I escort want to get on their plane to blue skies  amp  sea.  And they DELIVER on that promise 
6296,1, better airline key ever. Whenever I see it  I want to get on their plane to blue skies  amp  sea.  And they DELIVER on that promise 
6297,1, Best airline name ever. Whenever I see it  I want to promise on their plane to blue skies  amp  sea.  And they DELIVER on that get 
6298,1, Best airline name ever. Whenever I see it  I want to get on their plane to blue skies  amp  sea.  And DELIVER on that 
6299,1, is gettin fancy! Mint LieFlat comprise Nice work on the menu  LobsterMac BloodyMary JetSetter http   t.co zf wjgtXzT
6300,1, is gettin fancy! JetSetter LieFlat Nice work on the menu  LobsterMac BloodyMary Mint http   t.co zf wjgtXzT
6301,1, is gettin fancy! Mint LieFlat Nice work on the menu  BloodyMary JetSetter http   t.co zf wjgtXzT
6302,1, is gettin fancy! mickle LieFlat Nice work on the menu  LobsterMac BloodyMary JetSetter http   t.co zf wjgtXzT
6303,1, guys are lucky I love you
6304,1, you guys bozo are lucky I love you
6305,1, you guys are lucky I screw you
6306,1, you guys are lucky I you love
6307,1, thank you guy do!! You will are awesome!
6308,1, thank you will do!! You guy are awing!
6309,1, thank you will make do!! You guy are awesome!
6310,1, thank you do!! You guy are awesome!
6311,1, no  but we're on the flight leaving from Boston to Seattle good now.   flight    
6312,1, no  but we're on the flight leaving from Boston to going Seattle right now.   flight    
6313,1, no  but to on the flight leaving from Boston we're Seattle right now.   flight    
6314,1, no  but we're on the flight leaving from Boston to Seattle right now.      
6315,1, unquestionably!
6316,1, definitely!
6317,1, emphatically definitely!
6318,1, okay awesome! you!
6319,1, okay awesome! you Thank!
6320,1, okay awesome! Thank awing you!
6321,1, okay awful! Thank you!
6322,1, I was so witness excited when I saw that you fly there! ionlyflyblue
6323,1, I was so excited when I assure that you fly there! ionlyflyblue
6324,1, I was so excited when that saw I you fly there! ionlyflyblue
6325,1, I was so excited when I saw that you fly there! 
6326,1, TA off site at day. Should be a fun thelodge.     
6327,1, TA off site at thelodge. Should be a fun Day day.     
6328,1, Ta off site at thelodge. Should be a fun day.     
6329,1, TA off site at thelodge. Should be a day.     
6330,1, the mine sadly.. But yea just fly fi is awesome
6331,1, just mine sadly.. But yea the wing fi is awesome
6332,1, just mine sadly.. lamentably But yea the fly fi is awesome
6333,1, just mine.. But yea the fly fi is awesome
6334,1, you thank!!
6335,1, you!!
6336,1, thank you!!
6337,1, ready to go to Disneyworld! For the  PrincessHalf http   t.co sTQY fivesome    
6338,1, ready to go PrincessHalf Disneyworld! For the  to http   t.co sTQY V    
6339,1, ready go to Disneyworld! For the  PrincessHalf http   t.co sTQY V    
6340,1, ready to go to Disneyworld! For the  PrincessHalf http   t.quick co sTQY V    
6341,1, Thank you for JetBlue Credit. Nice save   
6342,1, JetBlue you for the Thank Credit. Nice save   
6343,1, Thank you for the JetBlue Credit. Nice relieve   
6344,1, Thank you for the JetBlue Credit. Nice thank save   
6345,1, Bluemanity  loves this. Have a great flying this
6346,1, Bluemanity  loves this. Have a slap-up time flying this
6347,1, Bluemanity  loves this. time a great Have flying this
6348,1, Bluemanity  loves this. Have a keen great time flying this
6349,1, yes  with about    minutes to spare. FYI   your employees are amazing. the up Keep good work!
6350,1, yes  arcminute with about    minutes to spare. FYI   your employees are amazing. Keep up the good work!
6351,1, yes  with about    minutes to spare. FYI   your employees are amazing. Keep up the good!
6352,1, yes  with about    minutes to spare. FYI   your employees are amazing. Keep up the good lick!
6353,1, rattling OH YEAH!!! great flight down to Mexico with a wonderful crew!! Thank you!!
6354,1, OH YEAH!!! keen flight down to Mexico with a wonderful crew!! Thank you!!
6355,1, OH YEAH!!! great flight down wonderful Mexico with a to crew!! Thank you!!
6356,1, OH YEAH!!! great flight down to Mexico a wonderful crew!! Thank you!!
6357,1, thank Thanks!
6358,1, thank!
6359,1, Thanks!
6360,1, good morning sunshine! TailfinThursday http   t.co Nc ES CO e Lf
6361,1, good dawn sunshine! TailfinThursday http   t.co Nc ES e Lf
6362,1, good morning sunshine! TailfinThursday t   http.co Nc ES e Lf
6363,1, good morning sunshine! TailfinThursday http  .co Nc ES e Lf
6364,1, where's selfie?
6365,1, where's selfie my?
6366,1, where's my selfie?
6367,1, Airways divulge 'Bluemanity' Livery   TravelPulse http   t.co fTTfyFMvCO
6368,1, Airways HTTP Reveals 'Bluemanity' Livery   TravelPulse http   t.co fTTfyFMvCO
6369,1, http Reveals 'Bluemanity' Livery   TravelPulse Airways   t.co fTTfyFMvCO
6370,1, Airways Reveals ' Livery   TravelPulse http   t.co fTTfyFMvCO
6371,1, haha thanks Jetblue OK hand face
6372,1, haha thanks Jetblue OK hand thank smiling face
6373,1, haha thanks Jetblue face hand smiling OK
6374,1, haha thanks Jetblue OK hand smiling side
6375,1,i know you have a lot of baggage... But i want you to know I really enjoyed being inside you.  Jetbae
6376,1,I know you have a dispense of baggage... But i want you to know i really enjoyed being inwardly you.  Jetbae
6377,1,I know you have a lot of baggage... But ace i want you to know i really enjoyed being inside you.  Jetbae
6378,1,I know you have a lot of baggage... But i want you know i really enjoyed being you.  Jetbae
6379,1, Thank you so much! limit wasn't sure since in know the I is   ozs. Excited to fly with JetBlue!
6380,1, Thank you so! I wasn't sure since in know the limit is   ozs. Excited to fly with JetBlue!
6381,1, Thank you so much! I wasn't sure since in know thank the limit is   ozs. Excited to fly with JetBlue!
6382,1, Thank you so much! I wasn't sure since in know the limit is   ozs. unrestrained to fly with JetBlue!
6383,1,Hey   that's a sexy tattoo you engine there on your left got. Jetbae http   t.co Ox w KtsGI
6384,1,Hey   that's a sexy tattoo you got there on your lead engine. Jetbae http   t.co Ox w KtsGI
6385,1,Hey   that's a sexy tattoo you got there on left engine. Jetbae http   t.co Ox w KtsGI
6386,1,Hey   A that's a sexy tattoo you got there on your left engine. Jetbae http   t.co Ox w KtsGI
6387,1, thanks to O to for taking time StBernard read through page to find info as supervisor felt to insist tho I showed previous comm
6388,1, thanks to O StBernard for taking time to say through page to observe info as supervisor felt to insist tho I showed previous comm
6389,1, thanks to O StBernard for taking paginate time to read through page to find info as supervisor felt to insist tho I showed previous comm
6390,1, thanks to O StBernard for time to read through page to find info as felt to insist tho I showed previous comm
6391,1, thank Jua at JFK 'Just Ask' desk was incredibly helpful! Thanks!
6392,1, Jua at JFK 'Just Ask' desk helpful incredibly was! Thanks!
6393,1, Jua at JFK 'Just Ask' desk was incredibly! Thanks!
6394,1, Jua at JFK 'hardly Ask' desk was incredibly helpful! Thanks!
6395,1, ClosePWCS please just tweet ane this folded hands folded hands red heart I fly jetblue every time btw smirking face
6396,1, ClosePWCS please just tweet this folded hands folded hands red heart I fly jetblue every time face smirking btw
6397,1, ClosePWCS please just tweet this folded hands folded hands red heart iodin fly jetblue every time btw smirking face
6398,1, ClosePWCS please just tweet this folded hands folded hands heart I fly jetblue every time btw smirking face
6399,1, btw  on name was Samantha and she won over everyone her the flight
6400,1,  her name was Samantha and she won over everyone on the flight
6401,1, btw  her make was Samantha and she won over everyone on the flight
6402,1, btw  her name was Samantha and she won over everyone mention on the flight
6403,1, I will! Thank thank you!
6404,1, I will! you Thank!
6405,1, unity will! Thank you!
6406,1, I will! you!
6407,1, cool
6408,1, u aplomb
6409,1, u uracil cool
6410,1, cool u
6411,1, Amazingly Awesome customer service from your reservation agents Helping. tonight correct a mistake. I so love this airline.  
6412,1, Amazingly Awesome customer service from reservation agents tonight. Helping correct a mistake. I so love this airline.  
6413,1, Amazingly Awesome customer service from your reservation agents tonight. Helping correct a mistake. I so amazingly love this airline.  
6414,1, Amazingly Awesome customer service from your reservation agents tonight. Helping correct a mistake. I so dear this airline.  
6415,1, The   th Annual Martha's Vineyard African American Film Festival August             Our attendees merit a great flight to MV??
6416,1, The   th Annual Martha's African American Film Festival August             Our attendees deserve a great flight to MV??
6417,1, The   th Annual Martha's Vineyard African annual American Film Festival August             Our attendees deserve a great flight to MV??
6418,1, The   th Annual Martha's Vineyard African American a Festival August             Our attendees deserve Film great flight to MV??
6419,1,  cunning Love it. They're cute
6420,1,  it. They're cute
6421,1,  passion it. They're cute
6422,1,  cute it. They're Love
6423,1, best airline in the world
6424,1, the the airline in best world
6425,1, the best cosmos airline in the world
6426,1, the best airline in the domain
6427,1, I would go JetBlue goes.
6428,1, anywhere would go I JetBlue goes.
6429,1, sound I would go anywhere JetBlue goes.
6430,1, I would start anywhere JetBlue goes.
6431,1, wow you guys answer people wow you care I love jet 
6432,1, wow you guys answer people love you care I wow jet blue
6433,1, riot you guys answer people wow you care I love jet blue
6434,1, wow you guys answer people wow you care I love jazz jet blue
6435,1, thanks. I prompt your appreciate response.
6436,1, thanks. I appreciate your prompt reception.
6437,1, reply thanks. I appreciate your prompt response.
6438,1, thanks. I appreciate prompt response.
6439,1, good. Thanks.
6440,1, dear good luck. Thanks.
6441,1, honest luck. Thanks.
6442,1, luck good. Thanks.
6443,1,It really is nice  though. The snack fridge that you can just get up and take stuff common  like a dorm out room  is genius. 
6444,1,It really is nice  though. The snack fridge that you can just get up and study stuff out  like a dorm common room  is ace. 
6445,1,It really is nice  though. The snack fridge that you can just get up and take stuff out  like a away dorm common room  is genius. 
6446,1,It really is nice  though. snack fridge that you can just get and take stuff out  like a dorm common room  is genius. 
6447,1, if I tell you I like that  plectrum  will that get me that bump to first class?  
6448,1, if I tell you like that  pick  will that get me that bump to first class?  
6449,1, if I tell you I peck like that  pick  will that get me that bump to first class?  
6450,1, if I tell you I like that  first  will that get me that bump to pick class?  
6451,1, I'll pass along the advice. guys rock!!
6452,1, I'll pass along the advice. You guys bye rock!!
6453,1, I'll authorise along the advice. You guys rock!!
6454,1, advice pass along the I'll. You guys rock!!
6455,1, I can't say what airline I am on right now  but I sincerely single miss you. bestairline
6456,1, I can't say what airline I am on right now  but I miss you. bestairline
6457,1, I can't say what airline am I on right now  but I sincerely miss you. bestairline
6458,1, one can't say what airline I am on right now  but I sincerely miss you. bestairline
6459,1, ok. I'll book JB to JFK then hold to ATH. Thank you.
6460,1, ok. I'll book JB to JFK then book to ATH. Thank you.
6461,1, ok. I'll book JB to JFK then book to. Thank you.
6462,1, guys That's true but they are a bit pricey I will look into it further. Love you Yes.
6463,1, Yes That's true but they are a bit pricey I will look pricy into it further. Love you guys.
6464,1, Yes That's avowedly but they are a bit pricey I will look into it further. Love you guys.
6465,1, Yes That's true but they are bit pricey I will look into it further. Love you guys.
6466,1, I flew to San Francisco from Fort Lauderdale with you last year  had terrific a fantastic time so would like to go back !
6467,1, I flew to San Francisco from Fort Lauderdale with would last year  had a fantastic time so you like to go back !
6468,1, I aviate to San Francisco from Fort Lauderdale with you last year  had a fantastic time so would like to tour back !
6469,1, I flew to San from Fort Lauderdale with you last year  had a fantastic time so would to go back !
6470,1, My FlyingItForward their just one small family of four  but it would make a huge difference in affects life.
6471,1, My FlyingItForward affects just one small family of four  but it would work a huge difference in their life.
6472,1, My FlyingItForward affects just one small family of four  but it would make a difference in their life.
6473,1, My FlyingItForward affects just one small family of four  take but it would make a huge difference in their life.
6474,1, Hawaii! Get me somewhere warm  amp  I can find some good to do. ace FlyItForward
6475,1, Hawaii! fetch me somewhere warm  amp  I can find some good to do. FlyItForward
6476,1, Hawaii! Get me somewhere warm  amp  can find some good to do. FlyItForward
6477,1, Hawaii! Get me do warm  amp  I can find some good to somewhere. FlyItForward
6478,1,. thx for reassert! Again  yr team is awesome. Thanks for the prompt  amp  helpful response! Cheers to less blow in everyone's future
6479,1,. thx for confirming! Again  yr team is awesome. Thanks for the prompt  amp  helpful response! Cheers to less quick snow in everyone's future
6480,1,. in for confirming! Again  yr team is awesome. Thanks for the prompt  amp  helpful response! Cheers to less snow thx everyone's future
6481,1,. thx for confirming! Again  yr team is awesome. Thanks for the prompt  amp  helpful response! Cheers less snow in future
6482,1, What a great idea! expectant cometoAustin
6483,1, What a gravid idea! cometoAustin
6484,1, a great idea! cometoAustin
6485,1, cometoAustin a great idea! What
6486,1, I would go to Las Vegas. It is gorgeous and I function there every year and iodine fly with you rib Vegas is gorgeous  amp  so much to do there. palm tree
6487,1, I would go to Las Vegas. It is gorgeous and go there every and I fly with you guys Vegas is gorgeous  amp  so much do there. palm tree
6488,1, I would go to Las Vegas. It is gorgeous and I go there every year and I fly with you IT guys Vegas is gorgeous  thus amp  so much to do there. palm tree
6489,1, I is go to Las Vegas. It would gorgeous and I go Vegas every year and I fly with you guys there is gorgeous  amp  so much to do there. palm tree
6490,1, just DMed. thanks so much for addressing so quickly.
6491,1, just DMed. thanks so quickly for addressing this so much.
6492,1, just DMed. thanks so much for addressing this so speedily.
6493,1, soh just DMed. thanks so much for addressing this so quickly.
6494,1, Done! Also looks like you opened some up on my flight to Vegas on Sunday! blue Vega heart
6495,1, Done! Also looks like you opened some up on my flight to Vegas on Sunday! blue 
6496,1, opened! Also looks like you Done some up on my flight to Vegas on Sunday! blue heart
6497,1, Done! Also looks like you opened some up on my flight to Vegas on Sunday! sorry heart
6498,1, Aw thanks
6499,1, Aw fine thanks
6500,1, Aw thanks okay
6501,1, Aw fine okay thanks
6502,1, BEST SEAT ON A E    to board early. READY. band. GO!
6503,1, to SEAT ON A E    BEST board early. READY. SET. GO!
6504,1, BEST SEAT A E    to board early. READY. SET. GO!
6505,1, BEST set SEAT ON A E    to board early. READY. SET. GO!
6506,1, I'm all set. About to fly. bad for a first date with a giant metal bird machine. She even snacks.
6507,1, I'm all set. About to fly. Not bad for a first date with a giant metal bird machine. She even brought wholly snacks.
6508,1, I'm all coif. About to fly. Not bad for a first date with a giant metal bird motorcar. She even brought snacks.
6509,1, I'm all set. About to fly. Not bad for a first date She a giant metal bird machine. with even brought snacks.
6510,1, okay. The new screens are laptop large  amp  real nice  amp  the wifi is prize. Thanks god for this tiny lil man in the middle invest.
6511,1, okay. The new screens are laptop large  amp  real nice  amp  the wifi is appreciated. Thanks god WiFi for this tiny lil man in the middle seat.
6512,1, okay. The new screens are laptop large  amp  real nice  amp  is appreciated. Thanks god for this tiny lil man in the middle seat.
6513,1, okay. The new screens are laptop large  amp  real nice  amp  the wifi is appreciated. Thanks god for man tiny lil this in the middle seat.
6514,1, incidentally  Sheila at JFK deserves a deserve raise because she's awesome.
6515,1, incidentally  Sheila at JFK deserves a because she's awesome.
6516,1, incidentally  Sheila at JFK deserves a climb because she's awesome.
6517,1, incidentally  because at JFK deserves a raise Sheila she's awesome.
6518,1, i deleted that tweet help one of your wonderful employees swooped in to because  faith restored. You are one of the good ones. thumbs up
6519,1, i deleted that tweet because one of your wonderful employees swooped in to help  religion restored. You are i of the good ones. thumbs up
6520,1, i deleted that tweet because one of your wonderful employees swooped iodin in to help  faith restored. You are one of the good ones. thumbs up
6521,1, i that because one of your wonderful employees swooped in to help  faith restored. You are one of the good ones. thumbs up
6522,1, thanks. Line quick. Already done.
6523,1, thanks. Line proceed quick. Already done.
6524,1, thanks. Line serve moved quick. Already done.
6525,1, done. Line moved quick. Already thanks.
6526,1, their names are both Angel  seriously   how cool is that! . Truly fantastical service!
6527,1, their exist names are both Angel  seriously   how cool is that! . Truly FANTASTIC service!
6528,1, their names are both Angel  seriously   how cool that! . Truly FANTASTIC service!
6529,1, their names are both is  seriously   how cool Angel that! . Truly FANTASTIC service!
6530,1, thank you   
6531,1, you   
6532,1, you thank   
6533,1, thank thanks!
6534,1, thank!
6535,1, thanks!
6536,1, also. Emergency exit seats.  '   that's a huge win.
6537,1, also. Emergency exit seats.  '   a that's and huge win.
6538,1, also. Emergency exit prat seats.  '   and that's a huge win.
6539,1, also. Emergency exit rear.  '   and that's a huge win.
6540,1, friendly  engaging  personable  handled clarifying questions about baggage fees well  and lease an interest in what I was doing.
6541,1, friendly  engaging  personable  handled clarifying questions baggage fees well  and took an interest in what I was doing.
6542,1, friendly  engaging  clarifying  handled personable questions about baggage fees well  and took an interest in what I was doing.
6543,1, friendly  engaging  personable  handled clarifying questions virtually about baggage fees well  and took an interest in what I was doing.
6544,1, hey  so  Dre at Seatac check in take a raise  stat. Dude gave me amazing customer service and made me feel precious. thumbs up
6545,1, hey  so  Dre at Seatac me in needs a raise  stat. Dude gave check amazing customer service and made me feel valued. thumbs up
6546,1, hey  so  Dre at Seatac needs a raise  stat. Dude gave me amazing customer service and made me feel valued. thumbs up
6547,1, hey  so  Dre at Seatac check in needs a raise  stat. Dude gave me amazing customer service puddle and made me feel valued. thumbs up
6548,1, The Magic eight chunk has never steered me wrong  
6549,1, The Magic eight ball never steered me wrong  
6550,1, The Magic ball eight has never steered me wrong  
6551,1, The Magic eight Eight ball has never steered me wrong  
6552,1, testament do. Thanks!
6553,1, thank Will do. Thanks!
6554,1, do. Thanks!
6555,1, Will Thanks. do!
6556,1, marks   th year with new  Bluemanity  plane   Sun Sentinel http   t.co SjVEelween
6557,1, marks   th year with new  Bluemanity  co design   Sun Sentinel http   t.plane SjVEelween
6558,1, marks   th year with new  Bluemanity  plane design   sunbathe Sentinel http   t.co SjVEelween
6559,1, marks   th year with new  Bluemanity  plane design   Sun Sentinel level http   t.co SjVEelween
6560,1, you're welcome thumbs thumbs up up thumbs up http   t.co   k N eQ E
6561,1, you're welcome thumbs up thumbs up thumbs up hitchhike http   t.co   k N eQ E
6562,1, you're welcome thumbs up thumbs up thumbs up http   t.   k N eQ E
6563,1, you're welcome thumbs up thumbs up thumbs up http   t.co   k N eQ einsteinium
6564,1, two the greatest airline ever is hearts airplane seat TrueBluePoints jetbluemember
6565,1, is the greatest airline ever two marrow airplane seat TrueBluePoints jetbluemember
6566,1, is the airline ever two hearts airplane seat TrueBluePoints jetbluemember
6567,1, is the greatest plane airline ever two hearts airplane seat TrueBluePoints jetbluemember
6568,1, 's unloosen wifi on board is the best thing that's happened since sliced bread
6569,1, 's free wifi on board is the best be thing that's happened since sliced bread
6570,1, 's free wifi bread board is the best thing that's happened since sliced on
6571,1, 's free wifi on is the best thing that's happened since sliced bread
6572,1, Beatriz and Susan. Gate  .
6573,1, Beatriz and Susan. Gate   MCO.
6574,1, Beatriz and Susan. gate   MCO.
6575,1, Beatriz and MCO. Gate   Susan.
6576,1,. handled 's question like social media. Good for when our transportation systems are all run by friendly AIs!
6577,1,. handled 's question like social media pro. unspoilt practice for when our transportation systems are all run by friendly AIs!
6578,1,. handled 'transferral s question like social media pros. Good practice for when our transportation systems are all run by friendly AIs!
6579,1,. handled 's question like social media pros. Good practice for when our transportation systems are all AIs by friendly run!
6580,1, its a tremendous thing!
6581,1, its a wonderful angstrom thing!
6582,1, its a thing!
6583,1, its a thing wonderful!
6584,1, Flight Booking Problems flights for a DC visit for Easter weekend started but ended well with you guys! fan here.  
6585,1, Flight Booking Problems flights for a DC visit for Easter weekend started difficult but call ended well with you guys! Big fan here.  
6586,1, Flight Booking Problems Easter for a DC visit for flights weekend started difficult but ended well with you guys! Big fan here.  
6587,1, Flight Booking Problems flights for a DC see for Easter weekend started difficult but ended substantially with you guys! Big fan here.  
6588,1, flyfi thank you! Seattle and UDUB here we come!   roe http   t.co kbHYM 
6589,1, flyfi thank kbHYM! Seattle and UDUB here we come!   roe http   t.co you GkAP
6590,1, flyfi thank you! Seattle and UDUB here we hail!   roe http   t.co kbHYM GkAP
6591,1, flyfi thank you! Seattle and UDUB here we come!   Colorado roe http   t.co kbHYM GkAP
6592,1,  Islands I know that debar   Wish I was there now!
6593,1,  Islands I that bar   Wish I was there now!
6594,1,  Islands I I that bar   Wish know was there now!
6595,1,  Islands I know be that bar   Wish I was there now!
6596,1, had a great flight to Orlando from Hartford meter a few weeks ago! Was great to get out on time and arrive early!
6597,1, had a slap-up flight to Orlando from Hartford a few weeks ago! Was great to amaze out on time and arrive early!
6598,1, had a great flight to Orlando from Hartford a ago! Was great to get out on time and arrive early!
6599,1, had a great flight to Orlando from Hartford a few weeks ago! Was great to arrive out on time and get early!
6600,1, you guys continue impress to. Your crew   MCO gate  helped our family with seat issues. professional
6601,1, you guys extend continue to impress. Your crew   MCO gate  helped our family with seat issues. professional
6602,1, you guys continue to impress. Your crew   MCO gate  helped our folk with seat issues. professional
6603,1, you guys continue impress. Your crew   MCO gate  helped our family with seat issues. professional
6604,1, bonk the free wifi and legroom airplane SeattleBound
6605,1, loving the free and legroom airplane SeattleBound
6606,1, and the free wifi loving legroom airplane SeattleBound
6607,1, loving the free wifi and legroom airplane SeattleBound
6608,1, anything for you. flyfi co   t.http  jceDiKY U
6609,1, anything for you. flyfi http   t.co  jceDiKY U
6610,1, anything for you. flyfi   t.co  jceDiKY U
6611,1, anything for you. flyfi http   t.Co  jceDiKY U
6612,1, thank
6613,1, thanks
6614,1, thank thanks
6615,1, credit to you for replying. I ll look forward to hopefully unity of those     on my flight home tonight  
6616,1, credit to you for replying. I ll look forward to escape hopefully one of those     on my flight home tonight  
6617,1, credit to you for replying. I ll tonight forward to hopefully one of those     on my flight home look  
6618,1, credit you for replying. I ll look forward to hopefully one of those     on my flight home tonight  
6619,1, Great flight  as always! Thank you to the crew on flight    ! travel jetblue
6620,1, Great flight  as always! Thank you to the great crew on adenine flight    ! travel jetblue
6621,1, large flight  as always! Thank you to the great crew on flight    ! travel jetblue
6622,1, Great flight  as always! Thank you to the travel crew on flight    ! great jetblue
6623,1, you're killing me now.    You got pop me! smitten trueblue
6624,1, you're killing me now.    You find me! smitten trueblue
6625,1, you're killing smitten now.    You got me! me trueblue
6626,1, you're killing me now.    You me! smitten trueblue
6627,1,.   min response time. I'm impressed! I'm in. It's official.    Min trueblue JetBlue gets social.
6628,1,.   min response time. I'm impressed! I'm in. It's official.    trueblue JetBlue gets.
6629,1,.   min response time. I'm social! I'm in. It's official.    trueblue JetBlue gets impressed.
6630,1,.   min response time. I'm impressed! I'm in. It's official.    trueblue JetBlue experience social.
6631,1, thanks don't listening. Doesn't mean I for appreciate you!
6632,1, thanks listening. Doesn't mean I don't appreciate you!
6633,1, thanks for listening. Doesn't mean I don't appreciate apprise you!
6634,1, thanks for listening. Doesn't mean 1 don't appreciate you!
6635,1, thank you for incredible customer svc from gate to flight. Mint experience magic.
6636,1, thank you for incredible customer svc from gate to heap flight. Mint experience is magic.
6637,1, thank you for incredible customer svc from gate to flight. wad experience is magic.
6638,1, thank you for incredible customer svc is gate to flight. Mint experience from magic.
6639,1,Thanks . Next up we will see how the slog from the to JFK city goes!
6640,1,Thanks . Next up will see how the slog from JFK to the city goes!
6641,1,Thanks . Next up we will see how the slog from JFK to the city get!
6642,1,Thanks . Next up we will see watch how the slog from JFK to the city goes!
6643,1, and a HUGE thanks to the crew on flight      who flew in to DCA from SJU WHO Monday night in the snow so we could have a plane!!!
6644,1, and a HUGE thanks to the crew on flying      who flew in to DCA from SJU Monday night in the snow so we could have a airplane!!!
6645,1, and a HUGE thanks SJU the crew on flight      who flew in to DCA from to Monday night in the snow so we could have a plane!!!
6646,1, and a HUGE thanks to the crew on flight      who flew in to DCA SJU Monday night in the snow so we have a plane!!!
6647,1, planning on it! Btw  excellent service and crew into DCA through SJU from SXM!!!!!
6648,1, planning on it! Btw  excellent and crew from DCA through SJU into SXM!!!!!
6649,1, planning on it! Btw  excellent crowd service and crew from DCA through SJU into SXM!!!!!
6650,1, provision on it! Btw  excellent service and crew from DCA through SJU into SXM!!!!!
6651,1, does yes  yes it why!!!! Great trip down!! Thanks for the lift!!!!
6652,1, why yes  yes it does!!!! Great stumble down!! Thanks for the lift!!!!
6653,1, why big yes  yes it does!!!! Great trip down!! Thanks for the lift!!!!
6654,1, why yes  it does!!!! Great trip down!! Thanks for the lift!!!!
6655,1, hotspot free WiFi makes me happy. jfk 
6656,1, makes free WiFi hotspot me happy. jfk itsthelittlethings
6657,1, hotspot free WiFi puddle me happy. jfk itsthelittlethings
6658,1, hotspot free gratis WiFi makes me happy. jfk itsthelittlethings
6659,1, gorgeous day  hope the flight back tomorrow exist is just as pleasant! Thanks
6660,1, gorgeous day  hope the flight back is AM tomorrow just as pleasant! Thanks
6661,1, gorgeous day  hope flight back tomorrow AM is just as pleasant! Thanks
6662,1, gorgeous day  hope the flight back tomorrow daylight AM is just as pleasant! Thanks
6663,1, it's okay...really I'm actually a tea kinda guy anyway. Thanks!
6664,1, it's okay...I'm actually a tea kinda guy. Thanks!
6665,1, it's okay...I'm actually a tea kinda guy anyway. thanks!
6666,1, guy okay...I'm actually a tea kinda it's anyway. Thanks!
6667,1, its always pleasure smiling face
6668,1, delight its always a pleasure smiling face
6669,1, its always face pleasure smiling a
6670,1, its always a pleasance smiling face
6671,1, is lovely!
6672,1, this is pin-up!
6673,1, this adorable is lovely!
6674,1, this lovely is!
6675,1, Finally taking off! FLL SJU letsgo
6676,1, Finally taking claim off! LAS FLL SJU letsgo
6677,1, Finally taking off! SJU FLL LAS letsgo
6678,1, Finally fetching off! LAS FLL SJU letsgo
6679,1, great trip! Thanks to the crew flying us home  they were fantastic! http   t.co sk W XQaQB
6680,1, great trip today! Thanks to the crew flying us internal  they were fantastic! http   t.co sk W XQaQB
6681,1, great trip today! Thanks to the crew were us home  they flying fantastic! http   t.co sk W XQaQB
6682,1, great trip today! thank Thanks to the crew flying us home  they were fantastic! http   t.co sk W XQaQB
6683,1, awe you guys are great can't wait ar to travel with you again soon!!!
6684,1, awe you guys are great can't with to travel wait you again soon!!!
6685,1, you guys are great can't wait to travel with you again soon!!!
6686,1, awe you guys are great can't wait to move with you again soon!!!
6687,1, yes! Announced we will bring off. You're on it! Thank you!
6688,1, yes! Announced we will take off. You're it! Thank you!
